226	3832.22
227	3832.67
228	3892.45
229	3901.21
230	3915.28
231	3958.53
232	3960.57
233	3981.26
234	4005.26
235	4006.9
236	4035.21
237	4039.06
238	4080.91
239	4105.8
240	4107.65
241	4138.47
242	4145.63
243	4151.38
244	4153.23
245	4159.58
246	4189.09
247	4264.32
248	4266.97
249	4318.34
250	4324.49
251	4341.98
252	4348.43
253	4357
254	4373.28
255	4398.27
256	4404.73
257	4415
258	4415.34
259	4437.24
260	4437.88
261	4444.64
262	4453.9
263	4454.84
264	4529.76
265	4548.05
266	4563.03
267	4568.98
268	4585.47
269	4655.88
270	4658.82
271	4674.3
272	4692.28
273	4699.14
274	4717.53
275	4734.81
276	4750.39
277	4770.98
278	4795.08
279	4796.22
280	4803.58
281	4862.96
282	4900.19
283	4905.85
284	4924.84
285	4936.91
286	4938.76
287	4943.21
288	4980.54
289	4992.71
290	4994.55
291	4996.6
292	5010.88
293	5011.92
294	5021.69
295	5029.75
296	5032.3
297	5037.16
298	5041.51
299	5099.28
300	5101.53
301	5113.9
302	5119.36
303	5158.39
304	5218.58
305	5221.42
306	5252.44
307	5260.7
308	5284.21
309	5288.06
310	5385.32
311	5434.48
312	5457.88
313	5469.85
314	5490.04
315	5498.01
316	5596.48
317	5650.65
318	5666.52
319	5671.28
320	5724.85
321	5727.8
322	5740.67
323	5749.93
324	5776.33
325	5798.42
326	5826.23
327	5837.4
328	5842.05
329	5845.5
330	5847.15
331	5866.44
332	5870.59
333	5878.55
334	5963.4
335	5983.89
336	6010.2
337	6016.35
338	6017.9
339	6046.61
340	6055.17
341	6059.42
342	6070.69
343	6076.75
344	6086.61
345	6115.73
346	6122.58
347	6155.5
348	6157.45
349	6178.04
350	6186.6
351	6187.75
352	6188.79
353	6226.93
354	6241.2
355	6299.69
356	6301.43
357	6329.14
358	6346.32
359	6374.83
360	6392.62
361	6399.78
362	6417.96
363	6426.72
364	6449.22
365	6451.16
366	6509.54
367	6517.9
368	6533.18
369	6546.56
370	6552.32
371	6566.99
372	6639.5
373	6645.06
374	6656.83
375	6665.79
376	6667.94
377	6669.28
378	6671.23
379	6674.88
380	6680.74
381	6687.4
382	6708.99
383	6718.86
384	6719.8
385	6721.04
386	6729.41
387	6745.59
388	6749.34
389	6762.01
390	6793.12
391	6797.07
392	6860.76
393	6900.5
394	6901.65
395	6916.72
396	6977.61
397	6999.8
398	7000.04
399	7010.21
400	7077.31
401	7081.46
402	7096.64
403	7103.7
404	7111.16
405	7133.05
406	7134.59
407	7150.77
408	7169.96
409	7172.41
410	7187.19
411	7203.07
412	7220.15
413	7232.12
414	7248.5
415	7254.36
416	7273.44
417	7306.26
418	7310.01
419	7310.45
420	7324.73
421	7334.49
422	7395.28
423	7403.14
424	7404.98
425	7409.73
426	7418
427	7421.65
428	7477.72
429	7486.59
430	7506.57
431	7511.03
432	7515.98
433	7537.37
434	7582.92
435	7609.52
436	7620.79
437	7637.47
438	7647.74
439	7674.14
440	7681.6
441	7681.94
442	7717.77
443	7722.63
444	7753.94
445	7778.74
446	7779.29
447	7779.73
448	7781.08
449	7784.73
450	7799
451	7821.6
452	7832.87
453	7859.88
454	7862.22
455	7869.98
456	7876.04
457	7884.6
458	7903.28
459	7905.23
460	7908.18
461	7927.67
462	7928.31
463	7965.44
464	7996.25
465	8005.32
466	8021.1
467	8025.35
468	8079.22
469	8081.37
470	8154.08
471	8175.07
472	8182.03
473	8196.11
474	8200.56
475	8210.92
476	8237.53
477	8249.4
478	8259.66
479	8263.61
480	8295.23
481	8298.58
482	8323.98
483	8376.24
484	8376.99
485	8382.34
486	8383.89
487	8407.79
488	8409.33
489	8414.19
490	8465.85
491	8500.38
492	8594.24
493	8670.26
494	8686.54
495	8693
496	8702.77
497	8717.34
498	8722.49
499	8765.53
500	8812.89
501	8905.15
502	8927.84
503	8951.94
504	8976.84
505	8992.52
506	9017.92
507	9023.98
508	9058.9
509	9063.65
510	9069.01
511	9093.51
512	9116.6
513	9209.47
514	9211.22
515	9247.95
516	9266.53
517	9272.39
518	9282.55
519	9294.42
520	9295.97
521	9297.52
522	9306.78
523	9310.13
524	9346.16
525	9360.83
526	9366.69
527	9389.09
528	9403.77
529	9433.68
530	9443.54
531	9461.72
532	9462.97
533	9497.69
534	9503.45
535	9526.44
536	9545.93
537	9558.6
538	9567.67
539	9568.51
540	9583.69
541	9598.46
542	9599.71
543	9614.89
544	9619.84
545	9643.34
546	9648.89
547	9728.02
548	9785.5
549	9794.46
550	9798.81
551	9804.87
552	9831.97
553	9840.94
554	9886.48
555	9900.76
556	9905.31
557	9941.84
558	9966.74
559	9975.8
560	9978.55
561	10006.2
562	10056.8
563	10100
564	10112
565	10120.4
566	10133.3
567	10143.5
568	10154.3
569	10157.3
570	10181.4
571	10188
572	10189.5
573	10211.2
574	10222.3
575	10238.5
576	10287.6
577	10294.9
578	10305.5
579	10384.4
580	10402.2
581	10410.9
582	10442.8
583	10477.7
584	10483.9
585	10499.4
586	10538.5
587	10583.7
588	10627.3
589	10647.3
590	10663.6
591	10671.5
592	10681.3
593	10687.5
594	10706.7
595	10709.7
596	10733.8
597	10737.3
598	10739.1
599	10741.9
600	10749.7
601	10768.2
602	10786.5
603	10790.1
604	10798.6
605	10807.3
606	10814.9
607	10843.3
608	10874.5
609	10891.8
610	10914.5
611	10931.6
612	10937.2
613	10940.8
614	10958.3
615	10960.8
616	10961.8
617	10999.4
618	11014.3
619	11027.2
620	11029.7
621	11035.7
622	11058.7
623	11059.8
624	11081.8
625	11097.9
626	11102.6
627	11106.9
628	11117.5
629	11130.2
630	11187.7
631	11189.1
632	11223.3
633	11228
634	11253.3
635	11270.5
636	11303
637	11309.8
638	11315.3
639	11320.5
640	11327.9
641	11338.8
642	11344.3
643	11351
644	11393.2
645	11415.4
646	11431.4
647	11461.7
648	11474.9
649	11516
650	11572.9
651	11578.7
652	11590.8
653	11591.7
654	11595.4
655	11609.5
656	11621
657	11657.1
658	11710.9
659	11728.1
660	11738.8
661	11759.3
662	11799.3
663	11804
664	11816.4
665	11839.6
666	11846.5
667	11858.8
668	11903.3
669	11908.2
670	11908.4
671	11930.1
672	11941.7
673	11953.4
674	11966.3
675	11976.1
676	11982.1
677	11994.1
678	12003.2
679	12008.8
680	12023
681	12056.1
682	12070.8
683	12096.9
684	12129.2
685	12136
686	12147.3
687	12155.8
688	12169.5
689	12170.2
690	12200.7
691	12215.6
692	12291.7
693	12298.1
694	12366.3
695	12379.1
696	12390.5
697	12431.6
698	12440.4
699	12473.4
700	12510.6
701	12551.7
702	12564.3
703	12571.8
704	12583.4
705	12590.9
706	12614.6
707	12614.8
708	12631.7
709	12649.6
710	12673.5
711	12706.2
712	12723.6
713	12724.6
714	12731
715	12732.5
716	12766.4
717	12770.4
718	12772
719	12807.1
720	12863.8
721	12877.7
722	12880.7
723	12884.1
724	12931.7
725	12948.3
726	12957.1
727	12999.7
728	13029.2
729	13030.4
730	13042.3
731	13088
732	13093.6
733	13095.1
734	13095.6
735	13114
736	13118.5
737	13131.7
738	13139.7
739	13140.2
740	13156.5
741	13164.8
742	13173.3
743	13185.4
744	13235.8
745	13273.1
746	13290
747	13293.9
748	13295
749	13300.2
750	13319.3
751	13319.6
752	13352
753	13352.8
754	13372.6
755	13428.7
756	13435
757	13441.8
758	13448.3
759	13456.7
760	13464.8
761	13479.2
762	13505.3
763	13524.5
764	13527.6
765	13545.6
766	13555.7
767	13565.5
768	13577.7
769	13617.6
770	13618.8
771	13635.3
772	13647.7
773	13654.9
774	13658.4
775	13689.7
776	13724.9
777	13738.2
778	13764.3
779	13770.5
780	13794.7
781	13826.4
782	13829.4
783	13845.1
784	13851.7
785	13854
786	13864.1
787	13933
788	13934
789	13968.7
790	13978.8
791	13988
792	13996.8
793	14012.9
794	14027
795	14041.9
796	14046.8
797	14056.5
798	14086.8
799	14094.1
800	14116
801	14119.3
802	14124.1
803	14136.3
804	14147.8
805	14170.1
806	14199.5
807	14234
808	14261.6
809	14278.8
810	14288.2
811	14293.2
812	14349.6
813	14374.7
814	14398.8
815	14403.5
816	14411.1
817	14435.3
818	14439.6
819	14510.8
820	14512.5
821	14523.1
822	14528.9
823	14580.6
824	14588.1
825	14606.6
826	14622.3
827	14624.7
828	14663.5
829	14714.8
830	14716
831	14736.5
832	14750.8
833	14766.2
834	14771.4
835	14795.5
836	14811.9
837	14831.1
838	14862.2
839	14876.2
840	14879.1
841	14886.6
842	14900.3
843	14957.4
844	14967.4
845	14977.9
846	14992.2
847	15005.8
848	15031.5
849	15036.5
850	15113.9
851	15133.3
852	15133.5
853	15147.1
854	15147.9
855	15153.7
856	15175.8
857	15179
858	15196.2
859	15215.5
860	15256.6
861	15277.1
862	15319.6
863	15322.4
864	15329.1
865	15332.1
866	15372.5
867	15376.2
868	15382.5
869	15388.9
870	15399.8
871	15435.5
872	15443.5
873	15534.8
874	15544.5
875	15547
876	15549.2
877	15575.2
878	15583.4
879	15606.7
880	15620.6
881	15629.3
882	15645.7
883	15648.9
884	15690.5
885	15710.3
886	15717.7
887	15752.3
888	15756.2
889	15764.6
890	15795
891	15796.8
892	15804.1
893	15805
894	15808.1
895	15814
896	15826.7
897	15829.2
898	15841.7
899	15907.2
900	15924.8
901	15928.3
902	15969.4
903	15978.8
904	15993.5
905	16002
906	16026.2
907	16029.8
908	16030.8
909	16034.5
910	16047.5
911	16106
912	16115.1
913	16122.9
914	16132.1
915	16173.7
916	16177.3
917	16179.3
918	16250.4
919	16257.8
920	16267.5
921	16268.5
922	16335.5
923	16354
924	16387.3
925	16387.6
926	16429
927	16435.3
928	16438.2
929	16448.9
930	16476.9
931	16493.7
932	16498.9
933	16521.8
934	16524.9
935	16533.2
936	16535.7
937	16546.3
938	16553.5
939	16559.4
940	16579.3
941	16593.3
942	16599.2
943	16603.6
944	16606.2
945	16610.7
946	16627.5
947	16635.4
948	16657.6
949	16658.5
950	16667.9
951	16725.9
952	16739
953	16752.4
954	16767.3
955	16774.1
956	16784
957	16816.9
958	16820.1
959	16832.8
960	16841.8
961	16864.1
962	16896.2
963	16897.6
964	16906.4
965	16917.5
966	16917.7
967	16946.6
968	16948.8
969	16958.1
970	16963.4
971	16970.6
972	16971.4
973	16981.9
974	17023.9
975	17065.3
976	17093.5
977	17109.7
978	17111.7
979	17115.3
980	17136.6
981	17147.9
982	17165
983	17174
984	17175
985	17186.7
986	17199.8
987	17208.4
988	17233.8
989	17254.4
990	17300.2
991	17304.8
992	17327.6
993	17332.2
994	17350.1
995	17379.2
996	17398.8
997	17409.2
998	17413.8
999	17427.2
1000	17431.7
1001	17487.1
1002	17511.9
1003	17528.5
1004	17534.6
1005	17539
1006	17561.2
1007	17564.7
1008	17569.7
1009	17597.4
1010	17625.5
1011	17639.3
1012	17653
1013	17669.2
1014	17696.8
1015	17708.3
1016	17725.7
1017	17758.4
1018	17767.5
1019	17780.2
1020	17788.9
1021	17829.7
1022	17830.6
1023	17840.3
1024	17848.5
1025	17854.2
1026	17912.7
1027	17943.2
1028	17948.9
1029	17960.2
1030	17986.7
1031	17994.4
1032	18012.8
1033	18034
1034	18039.2
1035	18055.5
1036	18062.6
1037	18075.6
1038	18081.3
1039	18096.9
1040	18109.8
1041	18134.2
1042	18156
1043	18161.1
1044	18161.7
1045	18293.6
1046	18305
1047	18341.3
1048	18361.8
1049	18379.3
1050	18383.1
1051	18421.1
1052	18426.3
1053	18428.5
1054	18440
1055	18441.5
1056	18468.9
1057	18469.8
1058	18478
1059	18496.9
1060	18516
1061	18532.8
1062	18533.7
1063	18549.9
1064	18579.8
1065	18587.8
1066	18595.1
1067	18603.3
1068	18616.6
1069	18620.8
1070	18633.7
1071	18679.7
1072	18735.6
1073	18777.4
1074	18785
1075	18788.7
1076	18837.6
1077	18842.5
1078	18849.2
1079	18855.7
1080	18860.4
1081	18878.6
1082	18885.8
1083	18889.6
1084	18914.8
1085	18924.8
1086	18954.1
1087	18977.2
1088	18994.8
1089	19012.1
1090	19025
1091	19028.2
1092	19033
1093	19066.5
1094	19071
1095	19085.3
1096	19097.9
1097	19103.7
1098	19112.4
1099	19121.8
1100	19160.5
1101	19174.1
1102	19218.8
1103	19228.8
1104	19230.2
1105	19244.7
1106	19253.6
1107	19259.2
1108	19259.9
1109	19282.8
1110	19283.3
1111	19296.6
1112	19322.1
1113	19333.7
1114	19378
1115	19389.3
1116	19410.3
1117	19419.3
1118	19427.1
1119	19438.8
1120	19471.2
1121	19484.5
1122	19487
1123	19502.8
1124	19508.1
1125	19512.2
1126	19536.2
1127	19543.7
1128	19554.9
1129	19557.5
1130	19572.2
1131	19577.5
1132	19582.6
1133	19623.9
1134	19644.1
1135	19683.7
1136	19715.8
1137	19735.3
1138	19742.5
1139	19771.7
1140	19773.3
1141	19790.9
1142	19802.1
1143	19826.2
1144	19835.2
1145	19836.5
1146	19907
1147	19926.8
1148	19949.6
1149	20003.2
1150	20016.3
1151	20027.4
1152	20030.8
1153	20036.2
1154	20048.1
1155	20059.4
1156	20073.7
1157	20076
1158	20085.7
1159	20113.6
1160	20117.7
1161	20119.8
1162	20122.1
1163	20147.2
1164	20176.7
1165	20182.8
1166	20186.5
1167	20204.1
1168	20206.7
1169	20213.2
1170	20238
1171	20292.3
1172	20299.4
1173	20308.9
1174	20334.4
1175	20358.9
1176	20376.2
1177	20381.4
1178	20381.5
1179	20384.8
1180	20387.8
1181	20399.2
1182	20455.8
1183	20459
1184	20530.8
1185	20533.8
1186	20570.4
1187	20630.2
1188	20641
1189	20664.9
1190	20665
1191	20691.7
1192	20692.9
1193	20698.9
1194	20700.9
1195	20731.3
1196	20741.4
1197	20827.6
1198	20845.7
1199	20857.9
1200	20876.7
1201	20956.1
1202	20958.1
1203	20960.6
1204	20963.8
1205	20979.3
1206	20999.5
1207	21006.9
1208	21024.2
1209	21024.7
1210	21028
1211	21040.1
1212	21056.5
1213	21067.4
1214	21085.3
1215	21085.5
1216	21102.6
1217	21103.6
1218	21143.2
1219	21143.7
1220	21166.6
1221	21168.1
1222	21190.3
1223	21224.6
1224	21300.9
1225	21303.3
1226	21317.3
1227	21346.5
1228	21355.6
1229	21359.6
1230	21366
1231	21388.9
1232	21389.3
1233	21392.8
1234	21406.6
1235	21436.8
1236	21443.8
1237	21479.2
1238	21488.8
1239	21518.5
1240	21567.7
1241	21570.3
1242	21580.9
1243	21588.7
1244	21593.7
1245	21594.6
1246	21631.6
1247	21658.8
1248	21659.8
1249	21665.1
1250	21667.1
1251	21677.8
1252	21687.3
1253	21737.9
1254	21749.8
1255	21760.2
1256	21800.5
1257	21822.9
1258	21847.6
1259	21851
1260	21882.4
1261	21896.5
1262	21901.9
1263	21910.1
1264	21935.6
1265	21951.8
1266	21965.3
1267	21976.9
1268	22003.4
1269	22008.3
1270	22031
1271	22038.9
1272	22059
1273	22131.1
1274	22146.4
1275	22148.9
1276	22149.2
1277	22163.3
1278	22184.1
1279	22187.3
1280	22188.5
1281	22194.2
1282	22211.9
1283	22214
1284	22278.5
1285	22285.8
1286	22299.7
1287	22342.2
1288	22372.5
1289	22394.1
1290	22400.4
1291	22457.5
1292	22471.4
1293	22490.9
1294	22505.8
1295	22526.9
1296	22528.4
1297	22536.2
1298	22538.6
1299	22555.7
1300	22564.6
1301	22567.8
1302	22570.9
1303	22579.9
1304	22586.1
1305	22588.6
1306	22595.1
1307	22616.2
1308	22617.2
1309	22617.5
1310	22617.8
1311	22623.6
1312	22638
1313	22672.9
1314	22674.7
1315	22686.3
1316	22722.2
1317	22749.2
1318	22789.2
1319	22809.1
1320	22825.8
1321	22857
1322	22904.1
1323	22946.1
1324	22958.6
1325	22978.6
1326	22978.7
1327	23019.9
1328	23036.3
1329	23051
1330	23054.3
1331	23056.7
1332	23063.9
1333	23075
1334	23091.5
1335	23095.4
1336	23107.5
1337	23122.6
1338	23129.9
1339	23145.6
1340	23227.5
1341	23243.2
1342	23254.9
1343	23255.8
1344	23274.9
1345	23293.5
1346	23315
1347	23348.1
1348	23350.6
1349	23353.4
1350	23358.1
1351	23376.1
1352	23383
1353	23441.3
1354	23443.9
1355	23445.5
1356	23461.1
1357	23470.1
1358	23477
1359	23504.1
1360	23535.2
1361	23557.5
1362	23570.6
1363	23587
1364	23603.5
1365	23614.5
1366	23617.3
1367	23631.2
1368	23636.1
1369	23683.5
1370	23734.1
1371	23739.6
1372	23800.2
1373	23801.9
1374	23839.1
1375	23861.1
1376	23866.8
1377	23893.2
1378	23893.8
1379	23903.4
1380	23918.8
1381	23944.4
1382	23952.8
1383	23958.4
1384	23971.2
1385	23972.8
1386	23992.2
1387	24048.9
1388	24067.8
1389	24148
1390	24179.7
1391	24226
1392	24243.9
1393	24246.2
1394	24253.7
1395	24270.7
1396	24285.6
1397	24286.2
1398	24327.9
1399	24335.3
1400	24336.8
1401	24405.4
1402	24413.4
1403	24419
1404	24447.5
1405	24452.8
1406	24459.2
1407	24467.5
1408	24514.5
1409	24519.8
1410	24535.9
1411	24543.5
1412	24549.9
1413	24624.9
1414	24653.7
1415	24709.5
1416	24723.8
1417	24763.2
1418	24808.1
1419	24821.8
1420	24824.3
1421	24824.7
1422	24847
1423	24862
1424	24906.3
1425	24910.8
1426	24918.8
1427	24945.3
1428	24953.2
1429	24968.6
1430	24978
1431	24980.8
1432	24990.3
1433	24996
1434	25010.2
1435	25060.3
1436	25062
1437	25067.4
1438	25101.4
1439	25109.2
1440	25130.2
1441	25136.3
1442	25161.9
1443	25170.1
1444	25176
1445	25213
1446	25219.7
1447	25235.6
1448	25236.8
1449	25244.7
1450	25260.2
1451	25263.2
1452	25275
1453	25297.3
1454	25301.8
1455	25310.1
1456	25318.4
1457	25325.4
1458	25362.7
1459	25416.4
1460	25419.3
1461	25419.9
1462	25446.7
1463	25450.4
1464	25470.3
1465	25471.2
1466	25472.2
1467	25490.1
1468	25506.6
1469	25522.2
1470	25571.1
1471	25622.2
1472	25622.3
1473	25655.8
1474	25657
1475	25689.7
1476	25730.3
1477	25733.1
1478	25755.7
1479	25777.1
1480	25781.6
1481	25786.6
1482	25794.6
1483	25798.6
1484	25815.6
1485	25822
1486	25854.5
1487	25855.7
1488	25856.2
1489	25875.5
1490	25892.9
1491	25918.7
1492	25933.8
1493	25941.1
1494	25956.4
1495	25959.7
1496	25977.4
1497	26016
1498	26036.5
1499	26048.4
1500	26057.6
1501	26100.4
1502	26101
1503	26101.1
1504	26130.6
1505	26200.9
1506	26262.8
1507	26283.6
1508	26283.8
1509	26295.1
1510	26320
1511	26329.3
1512	26361.1
1513	26363.3
1514	26370.7
1515	26412.5
1516	26419.5
1517	26420.4
1518	26445.9
1519	26446.2
1520	26523.5
1521	26534.5
1522	26565.4
1523	26572.2
1524	26576.9
1525	26600.2
1526	26605.8
1527	26620.4
1528	26624.5
1529	26680.8
1530	26681.6
1531	26695.9
1532	26718.1
1533	26758.1
1534	26760.6
1535	26785.4
1536	26797.5
1537	26811.9
1538	26815.5
1539	26815.8
1540	26823.3
1541	26835
1542	26835.7
1543	26837.8
1544	26843.1
1545	26864.3
1546	26891.7
1547	26926.5
1548	26970.1
1549	26991.6
1550	27001.5
1551	27011.3
1552	27023.8
1553	27058.6
1554	27074.5
1555	27084.9
1556	27106.8
1557	27120.7
1558	27148.3
1559	27156.1
1560	27165
1561	27173.6
1562	27182.3
1563	27199.3
1564	27212.3
1565	27236.9
1566	27280.1
1567	27280.9
1568	27284.4
1569	27289.7
1570	27289.9
1571	27305.3
1572	27320.4
1573	27377
1574	27386
1575	27389.9
1576	27400.3
1577	27406.9
1578	27420
1579	27423.2
1580	27440.3
1581	27467.7
1582	27471.7
1583	27484.5
1584	27486.8
1585	27488.2
1586	27495.2
1587	27513.5
1588	27531.6
1589	27543.7
1590	27550.2
1591	27553.5
1592	27575.8
1593	27579.8
1594	27618.8
1595	27621.5
1596	27641.6
1597	27648
1598	27654.8
1599	27670.6
1600	27680.2
1601	27703.2
1602	27709
1603	27711.1
1604	27788.8
1605	27809.4
1606	27883.2
1607	27896.6
1608	27901.6
1609	27908
1610	27908.9
1611	27939.6
1612	27956.3
1613	27973.9
1614	28013.9
1615	28015.6
1616	28016.2
1617	28023
1618	28033.3
1619	28084.2
1620	28087.3
1621	28097.8
1622	28098.1
1623	28159
1624	28184.1
1625	28186.2
1626	28188.1
1627	28203.6
1628	28207.2
1629	28221.3
1630	28226.9
1631	28239.5
1632	28255
1633	28266.5
1634	28278
1635	28313.5
1636	28322.2
1637	28404.1
1638	28414.9
1639	28435.3
1640	28437.2
1641	28464.9
1642	28469.2
1643	28488.3
1644	28505.2
1645	28516.9
1646	28519.9
1647	28530.7
1648	28534.2
1649	28550.2
1650	28569.7
1651	28625.3
1652	28625.6
1653	28631.2
1654	28646.4
1655	28658.3
1656	28674.5
1657	28677.7
1658	28691.5
1659	28700.9
1660	28722
1661	28753.8
1662	28755.3
1663	28769.3
1664	28774.9
1665	28809.8
1666	28811.9
1667	28820
1668	28834.9
1669	28840.2
1670	28842.4
1671	28904.6
1672	28942.8
1673	28972.6
1674	29013.7
1675	29035.1
1676	29036
1677	29037.3
1678	29040.5
1679	29056.1
1680	29056.6
1681	29112.5
1682	29138.1
1683	29166.6
1684	29170.1
1685	29189.8
1686	29236.5
1687	29240.8
1688	29247.7
1689	29251.9
1690	29265.5
1691	29279.7
1692	29318.5
1693	29339.2
1694	29364.3
1695	29411.7
1696	29438.3
1697	29448.9
1698	29454.5
1699	29496
1700	29505.1
1701	29514.2
1702	29566.4
1703	29569.6
1704	29613.5
1705	29635.7
1706	29639.8
1707	29640
1708	29669
1709	29699
1710	29760.4
1711	29764.1
1712	29771.1
1713	29786.3
1714	29801
1715	29801.8
1716	29817.7
1717	29824.3
1718	29874.3
1719	29888.9
1720	29892.8
1721	29910.7
1722	29962.4
1723	29971.5
1724	29981.7
1725	29985.2
1726	30033.5
1727	30036.4
1728	30054.5
1729	30091.7
1730	30122
1731	30124.2
1732	30135.8
1733	30155.7
1734	30172.2
1735	30173.2
1736	30195.6
1737	30207.7
1738	30218.4
1739	30245.7
1740	30253.9
1741	30256.7
1742	30263.2
1743	30287.5
1744	30326.4
1745	30332.9
1746	30344.3
1747	30354.1
1748	30358.3
1749	30363
1750	30378.2
1751	30390.9
1752	30401.3
1753	30405.5
1754	30407.6
1755	30411
1756	30412.6
1757	30478.1
1758	30499.8
1759	30502.5
1760	30504.7
1761	30511.7
1762	30530.1
1763	30544.9
1764	30566.8
1765	30574
1766	30591.4
1767	30605.6
1768	30612.1
1769	30634.7
1770	30657.5
1771	30663.7
1772	30677.1
1773	30689
1774	30705.4
1775	30709.8
1776	30751.8
1777	30771.9
1778	30787.5
1779	30793.9
1780	30803.6
1781	30805.2
1782	30822.6
1783	30852.5
1784	30854.4
1785	30865.8
1786	30877
1787	30882
1788	30904.9
1789	30915.5
1790	30924.6
1791	30928.9
1792	30971.7
1793	31030.4
1794	31068.7
1795	31070.3
1796	31106.5
1797	31131.4
1798	31141.3
1799	31141.5
1800	31147.1
1801	31202.2
1802	31206
1803	31216.8
1804	31217.7
1805	31252
1806	31259.1
1807	31261.9
1808	31263.2
1809	31305.8
1810	31313.1
1811	31316.6
1812	31317.2
1813	31346.9
1814	31347.9
1815	31363.6
1816	31381.8
1817	31398.9
1818	31443.2
1819	31445.1
1820	31451.3
1821	31488.6
1822	31520.9
1823	31521.1
1824	31524.4
1825	31526.3
1826	31529.2
1827	31549.9
1828	31572.9
1829	31596.7
1830	31597
1831	31599.2
1832	31600.4
1833	31623.7
1834	31625.1
1835	31671.8
1836	31696.2
1837	31698.7
1838	31725
1839	31726.9
1840	31741.5
1841	31745.2
1842	31751.9
1843	31776.5
1844	31789.7
1845	31797.9
1846	31803.8
1847	31831
1848	31842.4
1849	31899.6
1850	31908
1851	31913.2
1852	31913.5
1853	31924.6
1854	31925.1
1855	31939.8
1856	32017.7
1857	32020.7
1858	32041
1859	32045.9
1860	32051.3
1861	32104.4
1862	32115.8
1863	32123.8
1864	32137.7
1865	32153.4
1866	32206.9
1867	32230
1868	32238.5
1869	32263.8
1870	32290.6
1871	32291.5
1872	32297.7
1873	32319.9
1874	32322.7
1875	32327.4
1876	32330.9
1877	32335.7
1878	32349.2
1879	32388
1880	32396
1881	32412.4
1882	32429.6
1883	32434.6
1884	32484.8
1885	32499.5
1886	32508.3
1887	32524.2
1888	32537.1
1889	32544.5
1890	32552.2
1891	32557.8
1892	32582.2
1893	32597.2
1894	32614.9
1895	32640
1896	32660.3
1897	32671.6
1898	32685.2
1899	32688.9
1900	32689.6
1901	32696.1
1902	32706.6
1903	32758.7
1904	32800.5
1905	32803.9
1906	32821.4
1907	32823.5
1908	32872.9
1909	32895.3
1910	32917.7
1911	32928.2
1912	32936.6
1913	32948.5
